230700704A;Centro;JAGUARUANA;CE;-4.838;-37.786;235.084
230700705A;Saquinho;JAGUARUANA;CE;-4.819;-37.757;282.329
230700706A;Alto;JAGUARUANA;CE;-4.828;-37.78;96.880
230720501C;JATI;JATI;CE;-769.165;-389.936;156.000
230730401A;Centro;JUAZEIRO_DO_NORTE;CE;-7.225;-39.319;265.000
230740301C;JUCAS;JUCÁS;CE;-6.429.111;-39.448.194;24.000
230750201A;Alem_Rio;LAVRAS_DA_MANGABEIRA;CE;-675.813;-3.895.836;331.800
230750201C;LAVRAS_DA_MANGABEIRA;LAVRAS_DA_MANGABEIRA;CE;-6.759.444;-38.988.611;39.200
230750207H;Lavras_de_Mangabeira;LAVRAS_DA_MANGABEIRA;CE;-67.538;-389.604;36.200
230760101A;Centro;LIMOEIRO_DO_NORTE;CE;-5.151;-38.1;177.000
230760101C;LIMOEIRO_DO_NORTE;LIMOEIRO_DO_NORTE;CE;-5.130.027;-3.813.725;163.000
230763501A;Centro;MADALENA;CE;-4.850.489;-39.572.177;173.400
230765001A;Pitaguary;MARACANAÚ;CE;-3.937.944;-38.643.915;220.000
230765002A;Pajuçara;MARACANAÚ;CE;-3.858.333;-38.585.277;75.000
230765003A;Siqueira;MARACANAÚ;CE;-3.819.237;-38.625.085;218.000
230765004A;Novo_Maracanaú;MARACANAÚ;CE;-3.861.673;-38.623.954;199.200
230770001A;Alto_dos_Marianos;MARANGUAPE;CE;-388.963;-3.870.192;179.000
230770002A;Centro;MARANGUAPE;CE;-401.725;-389.525;156.200
230780901A;Marco;MARCO;CE;-3.118;-40.15;267.000
230800501A;Centro;MASSAPÊ;CE;-3.524;-40.341;158.000
230800501C;MASSAPE;MASSAPÊ;CE;-344.475;-40.359.416;252.000
230810401A;Centro;MAURITI;CE;-7.388;-38.773;205.200
230810401C;MAURITI;MAURITI;CE;-732.532;-3.880.166;142.400
230820301A;Palestina_do_Norte;MERUOCA;CE;-3.613.713;-40.447.209;224.000
230830201C;MILAGRES;MILAGRES;CE;-7.305.333;-38.972.466;182.200
230835101C;MILHA;MILHÃ;CE;-5.683.358;-39.223.375;52.000
230840101A;Centro;MISSÃO_VELHA;CE;-72.499;-3.914.668;153.000
230840101C;MISSAO_VELHA;MISSÃO_VELHA;CE;-725.526;-3.916.105;153.000
230850001C;MOMBACA;MOMBAÇA;CE;-565.218;-3.959.633;9.000
230870801C;MORADA_NOVA;MORADA_NOVA;CE;-5.078.277;-38.353.555;345.000
230870802A;Padre_Assis_Monteiro;MORADA_NOVA;CE;-5.11;-38.375;276.000
230870803A;Centro;MORADA_NOVA;CE;-5.113;-38.374;267.400
230870804A;Cristo_Rei;MORADA_NOVA;CE;-5.107;-38.372;283.000
230870805A;Acudinho;MORADA_NOVA;CE;-5.108;-38.362;276.000
230880701A;Prefeitura;MORAÚJO;CE;-3.466.694;-40.677.993;292.000
230930001C;NOVA_RUSSAS;NOVA_RUSSAS;CE;-4.680.833;-40.579.388;30.800
230945801C;OCARA;OCARA;CE;-4.500.375;-3.853.374;89.800
230960701C;PACAJUS;PACAJUS;CE;-4.194.695;-3.853.427;28.000
230980501A;Centro;PACOTI;CE;-4.225.654;-38.919.779;153.000
230990401A;Centro;PACUJÁ;CE;-3.979.593;-40.697.464;233.000
231040701C;PARAMOTI;PARAMOTI;CE;-4.100.663;-39.250.088;0
231050601A;Centro;PEDRA_BRANCA;CE;-5.455;-39.716;210.215
231050601C;PEDRA_BRANCA;PEDRA_BRANCA;CE;-5.434.595;-3.968.148;191.000
231050602A;Alto_Cruzeiro;PEDRA_BRANCA;CE;-5.525;-39.589;99.741
231070401C;PENTECOSTE;PENTECOSTE;CE;-3.831.416;-39.278.527;89.400
231090201C;PIQUET_CARNEIRO;PIQUET_CARNEIRO;CE;-5.945.278;-39.420.556;58.400
231130601C;QUIXADA;QUIXADÁ;CE;-4.994.226;-3.908.221;26.000
231135501C;QUIXELO;QUIXELÔ;CE;-6.245.222;-39.199.638;213.000
231140501A;Centro;QUIXERAMOBIM;CE;-5.198;-39.302;338.928
231140501C;QUIXERAMOBIM;QUIXERAMOBIM;CE;-5.215.975;-3.930.062;173.400
231150401A;Lagoinha;QUIXERÉ;CE;-508.752;-3.790.625;163.000
231160301C;REDENCAO;REDENÇÃO;CE;-4.347.568;-3.869.471;35.000
231170201C;RERIUTABA;RERIUTABA;CE;-4.160.583;-40.582.472;218.600
231180101A;Varzea_Alegre;RUSSAS;CE;-492.271;-3.797.669;289.000
231180101U;RUSSAS;RUSSAS;CE;-4.883.166;-38.050.611;62.200
231180102A;Distrito_Peixe;RUSSAS;CE;-492.484;-3.808.989;253.200
231190001U;SABOEIRO;SABOEIRO;CE;-633.536;-38.879.833;39.000
231200701A;Centro;SANTANA_DO_ACARAÚ;CE;-3.466;-40.212;273.000
231210601C;SANTANA_DO_CARIRI;SANTANA_DO_CARIRI;CE;-7.175.565;-3.973.746;173.200
231230401C;SAO_BENEDITO;SÃO_BENEDITO;CE;-4.066.388;-40.910.833;219.200
231270001A;Centro;SENADOR_POMPEU;CE;-5.589;-39.378;161.285
231270001C;SENADOR_POMPEU;SENADOR_POMPEU;CE;-558.435;-3.936.077;75.600
231290801C;SOBRAL;SOBRAL;CE;-3.768.583;-40.031.416;64.000
231300501C;SOLONOPOLE;SOLONÓPOLE;CE;-5.733.891;-39.069.161;140.000
231310401A;Centro;TABULEIRO_DO_NORTE;CE;-5.251.585;-38.130.267;180.000
231310401C;TABULEIRO_DO_NORTE;TABULEIRO_DO_NORTE;CE;-5.300.805;-3.812.925;212.000
231320301C;TAMBORIL;TAMBORIL;CE;-4.809.444;-40.320.416;135.200
231325201C;TARRAFAS;TARRAFAS;CE;-6.690.116;-39.777.416;24.200
231330201C;TAUA;TAUÁ;CE;-594.524;-4.030.332;87.600
231335101C;TEJUCUOCA;TEJUÇUOCA;CE;-3.964.694;-39.548.027;130.000
231360901C;UBAJARA;UBAJARA;CE;-3.844.194;-40.893.888;28.400
231370801C;UMARI;UMARI;CE;-7.123.292;-3.932.286;172.200
231375701C;UMIRIM;UMIRIM;CE;-3.688.166;-39.343.833;134.000
231400301C;VARZEA_ALEGRE;VÁRZEA_ALEGRE;CE;-6.779.031;-3.929.585;11.000
231410201A;EEF_Reginaldo_Carneiro;VIÇOSA_DO_CEARÁ;CE;-350.168;-41.110.359;469.600
231410202A;EEF_Francisco_Alderico;VIÇOSA_DO_CEARÁ;CE;-3.567.099;-41.091.915;389.200
240020801A;Rua_Vereador_José_B._de_Sá;AÇU;RN;-5.569;-36.913;124.000
240030701C;AFONSO_BEZERRA;AFONSO_BEZERRA;RN;-5.509.138;-36.511.333;222.000
240070301A;Rua_Ouro_Negro;ALTO_DO_RODRIGUES;RN;-5.297;-36.761;58.000
240090101C;ANTONIO_MARTINS;ANTÔNIO_MARTINS;RN;-6.209.486;-37.878.589;242.200
240100801A;Sitio_Jatoba;APODI;RN;-5.655;-37.816;311.000
240130501C;AUGUSTO_SEVERO_(Campo_Grande);AUGUSTO_SEVERO;RN;-5.859.416;-37.306.111;340.000
240140401A;Centro;BAÍA_FORMOSA;RN;-6.369.361;-35.006.998;156.000
240200601A;CAICO;CAICÓ;RN;628.341;-3.702.387;276.026
240200601C;CAICO;CAICÓ;RN;-6.442.542;-37.075.422;265.800
240200602A;Nova_Caicó;CAICÓ;RN;-6.445.834;-37.069.115;243.095
240220401A;Rua_São_José;CANGUARETAMA;RN;-6.382;-35.129;91.000
240220402A;Cunhau;CANGUARETAMA;RN;-6.314;-35.044;132.778
240230301C;CARAÚBAS;CARAÚBAS;RN;-5.788.111;-37.560.777;252.000
240250101A;CARNAUBAIS;CARNAUBAIS;RN;-5.337.976;-36.833.986;150.810
240260001A;Rua_Felipe_Camarão;CEARÁ-MIRIM;RN;-5.632;-35.421;168.000
240360801A;EXTREMOZ;EXTREMOZ;RN;-5.704.351;-35.289.173;183.200
240420001A;Rua_Tabelião_Antonio;GOIANINHA;RN;-6.262;-35.21;87.000
240450701A;Vila_Maria;GUAMARÉ;RN;-5.110.296;-36.331.391;261.000
240460601U;IELMO_MARINHO;IELMO_MARINHO;RN;-575.029;-35.512.904;0.000
240470501A;Av._Luiz_Gonzaga;IPANGUAÇU;RN;-5.508;-36.859;144.000
240560301A;Av._Governador_Dix-Sept;JARDIM_DE_PIRANHAS;RN;-6.381;-37.351;13.400
240570201C;JARDIM_DO_SERIDÓ;JARDIM_DO_SERIDÓ;RN;-6.590.413;-36.779.542;279.600
240580101A;JOÃO_CÂMARA_-_APAC;JOÃO_CÂMARA;RN;-5.539.866;-35.813.073;155.000
240580101C;JOÃO_CAMARA;JOÃO_CÂMARA;RN;-5.505.638;-35.802.583;175.000
240610601A;Centro;JUCURUTU;RN;-6.033.514;-37.019.168;110.831
240650201C;LAGOA_NOVA;LAGOA_NOVA;RN;-6.104.222;-36.470.388;116.400
240720301A;Conjunto_COHAB;MACAU;RN;-5.151.018;-36.573.211;218.000
240730201C;MARCELINO_VIEIRA;MARCELINO_VIEIRA;RN;-6.310.839;-38.129.866;0.000
240750001A;Centro;MAXARANGUAPE;RN;-5.518.407;-35.262.999;168.255
240780701C;MONTE_ALEGRE;MONTE_ALEGRE;RN;-609.037;-35.342.675;0.000
240800302A;Rua_Candido_Barros;MOSSORÓ;RN;-5.197;-37.369;5.000
240800303A;Rua_Nilo_Peçanha;MOSSORÓ;RN;-5.187;-37.34;196.000
240800304A;Rua_Marinho_Dantas;MOSSORÓ;RN;-5.211;-37.362;233.000
240800305A;Rua_Margarida_Militão;MOSSORÓ;RN;-5.228;-37.319;26.000
240800306A;Marechal_Floriano;MOSSORÓ;RN;-5.178;-37.331;0
240800307A;Rua_Desembargador_José_Vieira;MOSSORÓ;RN;-5.165;-37.357;63.800
240800308A;Rua_Henrique_Maciel;MOSSORÓ;RN;-5.151;-37.358;105.400
240810201A;N._S._da_Apresentação;NATAL;RN;-5.751;-35.268;167.993
240810202A;Guarapés_I;NATAL;RN;-5.842;-35.276;198.400
240810203A;Neópolis;NATAL;RN;-5.861;-35.208;93.000
240810204A;N._S._do_Nazaré/_Lagoa_Nova;NATAL;RN;-5.815;-35.231;204.193
240810205A;Pajuçara;NATAL;RN;-5.736;-35.238;196.400
240810206A;Guarapés_II;NATAL;RN;-5.823;-35.258;201.200
240810207A;Ponta_Negra;NATAL;RN;-5.891;-35.17;0
240810208A;Cidade_Alta;NATAL;RN;-5.789;-35.212;31.156
240830001C;NOVA_CRUZ;NOVA_CRUZ;RN;-6.475.888;-35.482.694;84.600
240890401C;PARELHAS;PARELHAS;RN;-6.679.489;-36.656.163;288.600
240930801A;Rua_Antônio_de_Lima;PATU;RN;-6.112;-37.638;0
240940701C;PAU_DOS_FERROS;PAU_DOS_FERROS;RN;-6.122.777;-38.136.305;112.800
240990201A;Av._Francisco_Rodrigues;PENDÊNCIAS;RN;-5.256;-36.719;0.000
241025601A;PORTO_DO_MANGUE;PORTO_DO_MANGUE;RN;-5.139.346;-36.889.456;17.636
241080101C;RIACHO_DE_SANTANA;RIACHO_DE_SANTANA;RN;-6.275.916;-383.205;213.400
241120501C;SANTA_CRUZ;SANTA_CRUZ;RN;-6.195.336;-36.006.915;105.000
241220301A;Centro;SÃO_JOSÉ_DE_MIPIBU;RN;-6.071.342;-35.243.812;141.594
241220302A;Laranjeiras;SÃO_JOSÉ_DE_MIPIBU;RN;-6.161.974;-35.314.018;112.000
241250001C;SÃO_MIGUEL;SÃO_MIGUEL;RN;-622.125;-38.502.416;129.000
241260901C;SÃO_PAULO_DO_POTENGI;SÃO_PAULO_DO_POTENGI;RN;-5.913.416;-3.570.175;153.000
241280701A;SAO_RAFAEL;SÃO_RAFAEL;RN;-5.843.296;-36.944.419;39.980
241290601C;SÃO_TOMÉ;SÃO_TOMÉ;RN;-5.979.461;-36.171.029;203.200
241390401C;TAIPU;TAIPU;RN;-5.681.416;-35.570.138;0
241440701A;TOUROS;TOUROS;RN;-5.195.298;-35.470.718;333.137
241470401A;Varzea;VÁRZEA;RN;-6.347;-35.376;64.000
250030401A;Centro;ALAGOA_GRANDE;PB;-7.039;-35.631;116.000
250050201A;Residência_Oficial_da_Prefeitura;ALAGOINHA;PB;-695.052;-3.554.654;87.000
250157501C;BARRA_DE_SANTANA;BARRA_DE_SANTANA;PB;-7.513.027;-36.007.575;35.000
250180701A;São_Bento;BAYEUX;PB;-7.122;-34.906;266.600
250180702A;Alto_da_Boa_Vista;BAYEUX;PB;-7.133;-34.94;269.400
250180703A;Jardim_Planalto;BAYEUX;PB;-7.148;-34.923;230.600
250280501C;BREJO_DO_CRUZ;BREJO_DO_CRUZ;PB;-6.348.253;-37.515.232;235.200
250300101A;Centro;CAAPORÃ;PB;-7.516;-34.917;251.400
250320902A;Praia_do_Jacaré;CABEDELO;PB;-7.037;-34.851;42.200
250320903A;Renascer_II;CABEDELO;PB;-7.076;-34.85;205.000
250390201C;CAMALAU;CAMALAÚ;PB;-788.889;-3.682.306;113.000
250400901A;Alto_Branco;CAMPINA_GRANDE;PB;-7.207;-35.886;100.600
250400901C;CAMPINA_GRANDE;CAMPINA_GRANDE;PB;-7.273.366;-36.098.937;75.000
250400902A;Sandra_Cavalcante;CAMPINA_GRANDE;PB;-7.244;-35.874;99.000
250400903A;Jardim_Paulistano;CAMPINA_GRANDE;PB;-7.252;-35.895;127.000
250400904A;Cruzeiro;CAMPINA_GRANDE;PB;-7.249;-35.917;110.000
250400905A;Bodocongó;CAMPINA_GRANDE;PB;-7.215;-35.924;74.000
250400906A;Bairro_das_Cidades;CAMPINA_GRANDE;PB;-7.274;-35.932;107.800
250400907A;Mutirão;CAMPINA_GRANDE;PB;-7.229;-35.947;0
250440501C;CONCEICAO;CONCEIÇÃO;PB;-755.177;-3.849.677;58.000
250450401C;CONDADO;CONDADO;PB;-690.649;-3.764.705;213.000
250480101A;DNOCS;COREMAS;PB;-7.020.601;-37.951.389;2
250600401C;ESPERANCA;ESPERANÇA;PB;-704.725;-35.874.791;96.000
250700202U;ITAPORANGA;ITAPORANGA;PB;-730.964;-381.894;1.000
250750701A;Bairro_do_Cristo;JOÃO_PESSOA;PB;-7.166;-34.882;263.000
250750702A;Cuiá;JOÃO_PESSOA;PB;-7.184;-34.859;280.800
250750703A;Grotão;JOÃO_PESSOA;PB;-7.185;-34.88;214.200
250750704A;Altiplano;JOÃO_PESSOA;PB;-7.148;-34.798;196.200
250750705A;Tambauzinho;JOÃO_PESSOA;PB;-7.124;-34.847;230.600
250750706A;Manaíra;JOÃO_PESSOA;PB;-7.109;-34.837;250.400
250750707A;Centro;JOÃO_PESSOA;PB;-7.119;-34.886;233.400
250770501C;JUAZEIRINHO;JUAZEIRINHO;PB;-707.857;-3.659.096;175.000
250780401C;JUNCO_DO_SERIDO;JUNCO_DO_SERIDÓ;PB;-697.771;-36.699.147;193.400
250800001C;JURU;JURU;PB;-7.552.233;-37.774.491;113.000
250900801C;MANAIRA;MANAÍRA;PB;-770.324;-3.814.671;1
250910701A;Centro;MARI;PB;-7.061;-35.317;13.000
250920601C;MASSARANDUBA;MASSARANDUBA;PB;-71.694;-35.721.274;98.000
250930501A;Mataraca_Baixa;MATARACA;PB;-6.602;-35.051;0
250970101C;MONTEIRO;MONTEIRO;PB;-788.538;-3.712.666;75.800
250980001A;Centro;MULUNGU;PB;-7.031;-35.462;52.600
251080801A;Liberdade;PATOS;PB;-7.031.937;-37.293.846;119.600
251080801C;PATOS;PATOS;PB;-6.979.118;-37.270.222;105.400
251080802A;Belo_Horizonte;PATOS;PB;-7.015.677;-37.284.532;123.800
251140001C;PICUI;PICUÍ;PB;-650.611;-363.347;69.000
251190501A;Centro;PITIMBU;PB;-7.478;-34.813;259.200
251210101C;POMBAL;POMBAL;PB;-6.764.596;-37.840.776;176.400
251270501C;REMIGIO;REMÍGIO;PB;-6.930.082;-35.789.997;56.600
251310901C;SALGADO_DE_SAO_FELIX;SALGADO_DE_SÃO_FÉLIX;PB;-742.614;-3.542.213;106.200
251350501C;SANTANA_DE_MANGUEIRA;SANTANA_DE_MANGUEIRA;PB;-7.551.411;-38.327.585;101.200
251360401C;SANTANA_DOS_GARROTES;SANTANA_DOS_GARROTES;PB;-737.789;-3.800.752;124.000
251380201C;SANTA_TERESINHA;SANTA_TERESINHA;PB;-7.081.025;-3.742.702;148.200
251390101A;Centro;SÃO_BENTO;PB;-6.483.155;-37.446.505;255.800
251490901C;SAO_MAMEDE;SÃO_MAMEDE;PB;-691.183;-3.713.713;139.000
251530201A;Sapé;SAPÉ;PB;-7.098;-35.224;90.200
251600301C;SOLANEA;SOLÂNEA;PB;-6.635.963;-35.731.228;67.000
251610201C;SOLEDADE;SOLEDADE;PB;-705.993;-3.638.375;171.000
251620101A;Gato_Preto;SOUSA;PB;-6.757.314;-38.222.711;240.200
251620102A;Fazenda_Cesário;SOUSA;PB;-6.782.488;-382.591;207.000
251650802U;TAPEROA;TAPEROÁ;PB;-7.247.701;-36.885.562;9.000
251680501C;TRIUNFO;TRIUNFO;PB;-657.536;-385.885;214.000
251690401C;UIRAUNA;UIRAÚNA;PB;-6.521.031;-38.364.113;1.000
251700101C;UMBUZEIRO;UMBUZEIRO;PB;-7.677.688;-35.772.759;53.000
260005402A;ABREU_E_LIMA_-_APAC;ABREU_E_LIMA;PE;-7.895.636;-34.941.958;288.637
260010401A;AFOGADOS_DA_INGAZEIRA_-_APAC;AFOGADOS_DA_INGAZEIRA;PE;-774.295;-3.762.516;167.184
260040101A;Bairro_D´Ouro;ÁGUA_PRETA;PE;-8.694;-35.526;170.869
260040102A;AGUA_PRETA_-_APAC;ÁGUA_PRETA;PE;-8.708.611;-35.521.667;219.443
260050001A;Garanhuns;ÁGUAS_BELAS;PE;-9.128;-37.037;47.000
260050002A;Centro;ÁGUAS_BELAS;PE;-9.116;-37.118;37.000
260070801A;ALIANCA_-_APAC;ALIANÇA;PE;-7.609.028;-35.234.667;207.800
260080701A;Prefeitura;ALTINHO;PE;-849.048;-3.606.042;110.200
260080702A;ALTINHO_-_APAC;ALTINHO;PE;-8.49;-36.058.333;123.400
260090601A;AMARAJI_-_APAC;AMARAJI;PE;-8.377.778;-354.475;275.852
260100301A;ANGELIM_-_APAC;ANGELIM;PE;-8.888.056;-36.286.389;96.789
260105201A;ARACOIABA_-_APAC;ARAÇOIABA;PE;-7.789.111;-35.091.472;274.650
260120101C;ARCOVERDE;ARCOVERDE;PE;-8.405;-36.983.694;120.000
260130001A;Centro;BARRA_DE_GUABIRABA;PE;-8.418;-35.664;152.807
260140901A;Barreiros;BARREIROS;PE;-8.813;-35.199;301.542
260140902A;Rod._Armínio_Cuil_Hi_Rme;BARREIROS;PE;-8.807;-35.186;263.321
260140903A;BARREIROS_-_APAC;BARREIROS;PE;-8.806.444;-35.186.139;301.901
260150802A;Batateiras;BELÉM_DE_MARIA;PE;-8.558;-35.829;164.980
260170601C;BELO_JARDIM;BELO_JARDIM;PE;-834.075;-36.451.888;94.000
260180501A;SÃƒO_CAETANO_DO_NAVIO_-_APAC;BETÂNIA;PE;-8.182.278;-37.981.278;87.000
260190401A;Centro;BEZERROS;PE;-8.228;-35.751;142.653
260190401C;BEZERROS;BEZERROS;PE;-819.425;-35.835.138;52.600
260200101C;BODOCO;BODOCÓ;PE;-77.785;-39.947.138;208.000
260210001C;BOM_CONSELHO;BOM_CONSELHO;PE;-9.184.638;-36.710.027;70.600
260220901A;BOM_JARDIM_-_APAC;BOM_JARDIM;PE;-7.791;-35.595.889;42.200
260230801A;BONITO_-_APAC;BONITO;PE;-8.478.559;-35.723.527;175.891
260240701C;BREJAO;BREJÃO;PE;-9.046.416;-36.569.472;107.200
260250601A;BREJINHO_-_APAC;BREJINHO;PE;-734.566;-372.897;164.000
260260501C;BREJO_DA_MADRE_DE_DEUS;BREJO_DA_MADRE_DE_DEUS;PE;-8.198.444;-36.161.555;140.800
260270401A;BUENOS_AIRES_-_APAC;BUENOS_AIRES;PE;-7.723.343;-35.323.341;93.051
260280301A;BUIQUE_-_APAC;BUÍQUE;PE;-8.615;-37.154.722;47.200
260290203A;Torrinha;CABO_DE_SANTO_AGOSTINHO;PE;-8.287;-35.033;353.850
260290204A;Enseado_dos_Corais;CABO_DE_SANTO_AGOSTINHO;PE;-8.33;-34.956;358.975
260290205A;Pontes_dos_Carvalhos;CABO_DE_SANTO_AGOSTINHO;PE;-8.233;-34.979;359.328
260300901A;BR428-km05;CABROBÓ;PE;-8.528;-39.268;62.000
260300901C;CABROBO;CABROBÓ;PE;-8.469.166;-39.286.972;65.000
260300902A;NOVO_MURICI_-_APAC;CABROBÓ;PE;-8.340.333;-39.135.194;66.000
260310801A;Centro;CACHOEIRINHA;PE;-8.484;-36.238;118.200
260310802A;CACHOEIRINHA_-_APAC;CACHOEIRINHA;PE;-8.492.452;-36.238.116;147.000
260320701A;CAETES_-_APAC;CAETÉS;PE;-8.773.333;-36.621.667;91.200
260320701C;CAETES;CAETÉS;PE;-8.718.472;-36.733.805;96.000
260330601A;CALCADO_-_APAC;CALÇADO;PE;-8.737.501;-36.337.888;69.000
260340501A;CALUMBI_-_APAC;CALUMBI;PE;-7.938.806;-38.152.944;70.000
260345401A;Timbi;CAMARAGIBE;PE;-8.026;-34.993;310.349
260345402A;Alberto_Maia;CAMARAGIBE;PE;-8.02;-35.003;314.123
260345403A;Bairro_dos_Estados;CAMARAGIBE;PE;-8.026;-34.975;397.872
260345404A;Jardim_Primavera;CAMARAGIBE;PE;-8.012;-34.969;395.939
260345405A;Vila_da_Fábrica;CAMARAGIBE;PE;-7.999;-34.98;351.170
260345406A;Aldeia;CAMARAGIBE;PE;-7.956;-35.009;251.600
260350401A;CAMOCIM_DE_SAO_FELIX_-_APAC;CAMOCIM_DE_SÃO_FÉLIX;PE;-8.382.333;-35.759.388;130.945
260360301A;CAMUTANGA_-_APAC;CAMUTANGA;PE;-741.446;-3.525.698;169.171
260370201C;CANHOTINHO;CANHOTINHO;PE;-8.785.583;-36.246.833;55.000
260380101A;CAPOEIRAS_-_APAC;CAPOEIRAS;PE;-87.348;-36.627;75.000
260390001C;CARNAIBA;CARNAÍBA;PE;-7.794.305;-37.791.305;.400
260410601A;Centro;CARUARU;PE;-8.285;-35.976;139.974
260410602A;Cidade_Jardim;CARUARU;PE;-8.277;-35.949;147.793
260410603A;2º_Distrito;CARUARU;PE;-8.176;-35.973;93.815
260410605A;Gonçalves_Ferreira;CARUARU;PE;-8.258;-35.884;130.130
260410606A;Terra_Vermelha;CARUARU;PE;-8.373;-35.986;131.379
260410607A;Alto_do_Moura;CARUARU;PE;-8.297;-36.031;144.000
260410608A;CARUARU_-_APAC;CARUARU;PE;-8.282.617;-35.938.122;128.820
260415501A;CASINHAS_-_APAC;CASINHAS;PE;-7.746.056;-35.725.444;129.000
260420501A;Centro;CATENDE;PE;-8.669;-35.72;217.985
260420502A;Canaã;CATENDE;PE;-8.67;-35.737;266.105
260420503A;Laje_Grande;CATENDE;PE;-8.598;-35.766;295.533
260420504A;CATENDE_-_APAC;CATENDE;PE;-867.224;-357.187;223.612
260440301A;CHA_DE_ALEGRIA_-_APAC;CHÃ_DE_ALEGRIA;PE;-799.754;-3.521.584;152.793
260450201A;Centro;CHÃ_GRANDE;PE;-824.445;-3.545.956;120.200
260460101A;CONDADO_-_APAC;CONDADO;PE;-7.580.278;-35.102.528;166.000
260470001A;Centro;CORRENTES;PE;-9.128;-36.329;98.458
260470001C;CORRENTES;CORRENTES;PE;-9.178.888;-36.373.361;73.200
260480902A;CORTES_-_APAC;CORTÊS;PE;-8.470.639;-355.445;137.954
260490801A;CUMARU_-_APAC;CUMARU;PE;-8.006.378;-35.709.082;56.982
260510301A;CUSTODIA_-_APAC;CUSTÓDIA;PE;-808.651;-3.763.223;131.200
260510301C;CUSTODIA;CUSTÓDIA;PE;-8.077.694;-37.652.694;100.000
260515201A;LAGOAS_-_APAC;DORMENTES;PE;-8.512.667;-40.416.528;109.000
260515201C;DORMENTES;DORMENTES;PE;-8.447.638;-40.749.222;64.800
260520201A;Jaguaribe;ESCADA;PE;-8.369;-35.241;79.200
260530101C;EXU;EXU;PE;-7.528.861;-39.709.694;14.000
260540001A;FEIRA_NOVA_-_APAC;FEIRA_NOVA;PE;-792.885;-3.539.204;75.323
260550901A;FERREIROS_-_APAC;FERREIROS;PE;-74.482;-3.524.111;120.167
260560801A;SÃçTIO_DOS_NUNES_-_APAC;FLORES;PE;-8.046.361;-37.832.917;104.611
260560801C;FLORES;FLORES;PE;-7.829.777;-37.994.944;2
260570701A;Centro;FLORESTA;PE;-8.598;-38.581;109.000
260570702A;NAZARE_DO_PICO_-_APAC;FLORESTA;PE;-8.320.957;-38.411.878;51.700
260580601C;FREI_MIGUELINHO;FREI_MIGUELINHO;PE;-7.954.333;-359.155;70.000
260590501A;Centro;GAMELEIRA;PE;-8.587;-35.386;209.823
260590502A;GAMELEIRA_-_APAC;GAMELEIRA;PE;-8.583.139;-35.385.472;223.649
260600201C;GARANHUNS;GARANHUNS;PE;-8.839.755;-36.545.166;59.000
260610101A;APODI_-_APAC;GLÓRIA_DO_GOITÁ;PE;-805.472;-3.538.903;63.384
260610102A;GLORIA_DO_GOITA_-_APAC;GLÓRIA_DO_GOITÁ;PE;-800.105;-3.528.466;143.229
260620001A;Estadio_Municipal_Agamemon_Magalhães;GOIANA;PE;-7.563;-35.004;191.400
260620002A;Prefeitura_Municipal;GOIANA;PE;-75.586;-3.499.826;227.400
260620003A;PONTA_DE_PEDRA_-_APAC;GOIANA;PE;-756.648;-3.485.794;232.511
260630901C;GRANITO;GRANITO;PE;-7.721.305;-39.618.083;.200
260640801C;GRAVATA;GRAVATÁ;PE;-8.156.333;-3.559.575;119.400
260650701C;IATI;IATI;PE;-9.120.972;-36.877.111;31.000
260660601A;Lages;IBIMIRIM;PE;-8.533;-37.697;152.000
260660601C;IBIMIRIM;IBIMIRIM;PE;-8.512.694;-37.573.388;33.000
260680403A;Alto_do_Céu;IGARASSU;PE;-7.807;-34.933;317.948
260680404A;Cruz_de_Rebouças;IGARASSU;PE;-7.874;-34.916;292.954
260680405A;Cruz_de_Rebouças2;IGARASSU;PE;-7.871;-34.862;300.292
260680406A;IGARASSU_-_APAC;IGARASSU;PE;-787.247;-3.491.201;303.093
260690301A;IGUARACI_-_APAC;IGUARACI;PE;-783.732;-3.751.445;89.860
260690301C;IGUARACI;IGUARACI;PE;-7.842.583;-37.358.083;75.600
260710901U;INGAZEIRA;INGAZEIRA;PE;-7.691.611;-37.489.416;57.000
260720801A;Centro;IPOJUCA;PE;-8.4;-35.064;440.894
260720802A;Camela;IPOJUCA;PE;-8.511;-35.122;377.379
260720803A;Porto_de_Galinhas;IPOJUCA;PE;-8.507;-35.004;480.145
260720804A;Rurópolis;IPOJUCA;PE;-8.411;-35.07;477.478
260720805A;NÃ_CLEO_MARANHÃƒO_-_APAC;IPOJUCA;PE;-8.368.205;-3.513.522;351.551
260730701A;Centro;IPUBI;PE;-7.651;-40.147;168.200
260730702A;Serrolândia;IPUBI;PE;-7.47;-40.278;109.000
260730703A;IPUBI_-_APAC;IPUBI;PE;-7.658.278;-40.157.278;192.000
260740601A;ITACURUBA_-_APAC;ITACURUBA;PE;-8.726.222;-38.689.917;66.000
260740601C;ITACURUBA;ITACURUBA;PE;-8.723.388;-38.679.222;62.000
260750501A;ITAIBA_-_APAC;ITAÍBA;PE;-8.940.367;-3.741.153;82.000
260760401A;ILHA_DE_ITAMARACA_-_APAC;ILHA_DE_ITAMARACÁ;PE;-776.845;-3.486.882;389.103
260765301A;ITAMBE_-_APAC;ITAMBÉ;PE;-740.623;-3.511.303;85.200
260765302A;CARICÃ‰_-_APAC;ITAMBÉ;PE;-752.595;-3.508.494;176.786
